Name,Day,Time,Video,Desc,Categories,Email,Phone,Time_dt,Time_del,Label_Audio,Label_Open,Label_Video,Label_Forum,Label_Big Book,Label_Discussion,Label_Speaker,Label_Closed,Label_Telephone,Label_Women,Label_Loners / Isolationists,Label_Chat,Label_LGBTQIAA+,Label_Young People,Label_Men,Label_Secular,Label_Steps / Traditions,Label_Game,Label_Blind / Visually Impaired,Label_Deaf / Hard of Hearing,Label_Email,Label_Professionals,Label_Meditation,Label_Seniors,Label_Newcomer,Label_24/7,Zoom
Restoring Life,Tuesday,6:00 pm,https://zoom.us/j/2562449384,"Public Phone Number, if any: 5029755199","Audio,Big Book,Discussion,Open,Speaker,Telephone,Video,Young People",deborisawright29@gmail.com,5029755199,18:00:00,0 days 18:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Now Group,Tuesday,6:00 pm,https://us02web.zoom.us/j/89661857145?pwd=nwizbxvoogtnaddscgqyk2nhzllzzz09,"The Serenity Now group of Alcoholics Anonymous is an online only AA group. All are welcome. We ask that sharing your experience, strength, and hope be limited only to those who seek to achieve or maintain sobriety. This group is LGBTQ+ friendly and no alcoholic will be turned away. We ask that you attend this zoom meeting as you would present yourself at an in person meeting. This meeting is to be a safe place for everyone. We meet seven days a week at 7pm EST. Meeting password is 756643.","Audio,Big Book,Discussion,LGBTQIAA+,Open,Video",serenitynowgroupaa@gmail.com,,18:00:00,0 days 18:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
SOS Group,Tuesday,6:00 pm,https://us02web.zoom.us/j/132239735?pwd=rnyyawy5zdlqcevxmel5ynpeexfzqt09,"Meeting Access Code, if any: 132 239 735 , 8675309","Audio,Open,Speaker,Video",thesosgroupaa@gmail.com,"16465588656,,132239735#",18:00:00,0 days 18:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Staying Sober,Tuesday,6:00 pm,https://us02web.zoom.us/j/82401717709?pwd=dithdfdsahronkzjeusrqwwvsjlzqt09,"This is a closed AA zoom meeting , which involves a reading from the personal stories from the 4th edition, followed by discussion.","Audio,Big Book,Closed,Discussion,Video,Young People",williamsportpaypaa@gmail.com,,18:00:00,0 days 18:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Steps to Sobriety,Tuesday,6:00 pm,https://zoom.us/j/375832386,"We study one step every week reading from the 12 and 12. The meeting opens with the readings, a speaker shares his/her experience, strength and hope regarding the step, and then floor is open. Please confine your remarks to the step and/or any specific problem(s) relating to alcohol. Information regarding the 7th tradition will be provided during the meeting.","Audio,Closed,Telephone,Video",Steps2Sobriety@gmail.com,"13126266799,,375832386#",18:00:00,0 days 18:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Promises,Tuesday,6:00 pm,https://us06web.zoom.us/j/3308716300?pwd=t0pqsthnodqvrdkwrkmytvhjdjjkut09,"Closed discussion meeting for anyone with the desire to stop drinking.  No passcode required, waiting room enabled.","Audio,Closed,Video",hepromise81521@yahoo.com,,18:00:00,0 days 18:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Truth be Told Tuesday,Tuesday,6:00 pm,https://us02web.zoom.us/w/86312937919,"Zoom Passcode, if any: 145594","Audio,Big Book,Video,Women",truthbetoldtuesday@gmail.com,,18:00:00,0 days 18:00:00.000000000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
We Are Not Saints Newcomer Recovery,Tuesday,6:00 pm,https://zoom.us/s/88684352306,Meets every Tuesday at 7pm EST.,"Audio,Big Book,Discussion,Open,Speaker,Video",NotSaintsNewcomer@gmail.com,8630237203,18:00:00,0 days 18:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
WGAT Virtual - Women's Living Sober,Tuesday,6:00 pm,https://us02web.zoom.us/j/84317972449,We provide time for sharing any burning desires and support for newcomers. Come join our family of unconditional love. We hope to see you soon! No passcode necessary.,"Audio,Open,Video,Women",info@wgatvirtual.com,,18:00:00,0 days 18:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Zoomigos,Tuesday,6:00 pm,https://us02web.zoom.us/j/103138049,"Open meeting of AA. Discussion of readings from the BB and 11th step meditation on Mondays, Tuesdays and Fridays. Newcomers and Old Timers comprise the fellowship here and you are most welcome","Discussion,Open,Video",zomigos123@gmail.com,,18:00:00,0 days 18:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA in the Evening,Tuesday,6:15 pm,https://us02web.zoom.us/j/670382735,"Meeting Access Code, if any: zoo","Audio,Open,Telephone,Video",johndoe363@aol.com,5612013277,18:15:00,0 days 18:15:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
@ Home Meeting of AA,Tuesday,6:30 pm,,Please Feel Free to Join Us,"Audio,Closed,Telephone",,"7127704955,,330938",18:30:00,0 days 18:30:00.000000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Back Porch Meetings,Tuesday,6:30 pm,http://www.backporchmeetings.com,"Web Site, if any: http://www.backporchmeetings.com","Audio,Open,Telephone,Video",www.backporchmeetings@outlook.com,7196961608,18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Bad Boys Big Book,Tuesday,6:30 pm,https://zoom.us/j/8722665149,Zoom ID: 872 266 5149,"Audio,Big Book,Closed,Discussion,Men,Telephone,Video",irishles6@gmail.com,"4165187587,,8722665149#",18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Big Book Revealed,Tuesday,6:30 pm,https://us02web.zoom.us/j/215695635,"Zoom Passcode, if any: 742917","Audio,Big Book,Video",trudgequestions@gmail.com,,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Bottom Line Group,Tuesday,6:30 pm,https://us02web.zoom.us/j/284511426,"Zoom Passcode, if any: 074160","Closed,Discussion,Telephone,Video",bottomline1192@gmail.com,19292056099,18:30:00,0 days 18:30:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Brampton Bad Boys Big Book,Tuesday,6:30 pm,"https://teams.microsoft.com/l/meetup-join/19:meeting_yza5zjdlztmtmdfhmc00owi2lwjjzgutzme3n2nlownknwrm@thread.v2/0?context=tid:8ac08653-86be-4f70-9f92-6e1a1316a0fc,oid:ffc42f0f-a575-42b4-8e20-b191d0266104",badboysbrampton@gmail.com,"Audio,Big Book,Closed,Discussion,Men,Video",,,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Clear Lake Lambda,Tuesday,6:30 pm,https://us02web.zoom.us/j/85262061788,Please contact kwerx@comcast.net for passcode.,"Audio,Discussion,LGBTQIAA+,Open,Video",kwerx@comcast.net,,18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Creative Arts,Tuesday,6:30 pm,,"For security reasons, please email creativearts.newhaven@gmail.com for the meeting ID and password","Audio,Discussion,Open,Telephone,Video",creativearts.newhaven@gmail.com,,18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Florida Juno Jupiter Beach AA  End of the Road,Tuesday,6:30 pm,https://us02web.zoom.us/j/2240230933,Password:eotr,"Audio,Big Book,Discussion,Open,Speaker,Telephone,Video",,16465588656,18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Gay/Bi/Trans Men: Living Sober,Tuesday,6:30 pm,https://us02web.zoom.us/s/87366922670,"Zoom Passcode, if any: 735211","Big Book,Discussion,LGBTQIAA+,Men,Speaker,Video",livingsober.gbt@gmail.com,16465588656,18:30:00,0 days 18:30:00.000000000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"Groton, MA, USA ""Easy Does It Group""",Tuesday,6:30 pm,https://us02web.zoom.us/j/4981289494,"Zoom Passcode, if any: EasyDoesIt - (all one word, no spaces, uppercase E, D, and I.)","Audio,Open,Speaker,Telephone,Video",jjimbob7656@gmail.com,"19292056099,,,,498128 9494#,,, *3587513095#",18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Into Action - WOMENS MEETING,Tuesday,6:30 pm,https://us02web.zoom.us/j/604717036?pwd=ywnqugjrqlvxdw9mzjhvrme2mzdudz09,Meeting Access Code: 833048,"Big Book,Discussion,Open,Video,Women",,,18:30:00,0 days 18:30:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Lake Erie Agnostics,Tuesday,6:30 pm,https://us02web.zoom.us/j/976241419,"Open discussion meeting with changing weekly topics. Open to all - ""the only requirement for membership is a desire to stop drinking..."". EST Ohio time zone","Secular,Video",,,18:30:00,0 days 18:30:00.000000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Lambda Dallas AA Meeting,Tuesday,6:30 pm,https://zoom.us/j/827282878,"Web Site, if any: https://lambdadallas.org","Discussion,LGBTQIAA+,Open,Video",,,18:30:00,0 days 18:30:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Never Alone Again,Tuesday,6:30 pm,http://www.neveralonegroup.org,"Please visit our website for details about the meeting, links to other meetings and to sign up as a speaker (90 days sobriety requested). We would love to hear from you.","Audio,Closed,Video",neveraloneagaingroup@gmail.com,,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
NOVA ALON-A-THON,Tuesday,6:30 pm,https://www.jiffyimages.com/anonymous,"You can join and socialize @7:15pm, stay until 8:45pm","Audio,Closed,Video",jr@jiffyimages.com,,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ringwood Remote,Tuesday,6:30 pm,https://zoom.us/j/625407196,"Zoom Passcode, if any: 201103","Audio,Closed,Telephone,Video",Ringwoodmeeting@gmail.com,6465588656,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sobriety Unplugged,Tuesday,6:30 pm,https://zoom.us/j/177474654?pwd=r005wwirz3vzrytytdyrczrwtmg1zz09,=Email aaron@4bsheep.com for weekly Study Guide,"Big Book,Closed,Video",sobrietyunplugged@yahoo.com,16465588656177474654,18:30:00,0 days 18:30:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sundowners Group,Tuesday,6:30 pm,https://us04web.zoom.us/j/5636298165,"Public Phone Number, if any: (208) 557-3232","Audio,Big Book,Discussion,Open,Video",sundownersgrp@gmail.com,2085573232,18:30:00,0 days 18:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Survivors Group,Tuesday,6:30 pm,,ID: 89390953434  PW: 465935,"Audio,Closed,Discussion,Telephone,Video",survivorsgroup123@gmail.com,17866351003,18:30:00,0 days 18:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AA Grapevine Story Hour,Tuesday,6:45 pm,https://us02web.zoom.us/j/2387900906,Zoom ID: 238-790-0906,"Audio,Discussion,Open,Video",Grapevinestoryhour@gmail.com,,18:45:00,0 days 18:45:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"""A Solution"" Group",Tuesday,7:00 pm,https://us02web.zoom.us/j/89617720791?pwd=btnetg5tqxhhwetoqlpbwvnrnxgvqt09,"Zoom Passcode, if any: 076658","Audio,Open,Video",asolution2021@gmail.com,13462487799,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
@Solution 62,Tuesday,7:00 pm,http://solution62.org/,Saturday Night: Speaker meeting,"Audio,Big Book,Discussion,Open,Speaker,Telephone,Video",aasolution62@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
"1 AA No Rules, No Drama, Just A Primary Purpose",Tuesday,7:00 pm,https://us02web.zoom.us/j/76925189247?pwd=ttzhtflatgpcvmxlanlvwet1ugxwzz09,No passcode required waiting room enabled.,"Audio,Discussion,Open,Video",nornodjpp@gmail.com,3372519562,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1 Clear Cut Direction Texas Style,Tuesday,7:00 pm,https://us04web.zoom.us/j/8947287559,Email Contact: ccdntex@gmail.com,"Audio,Open,Video",ccdntex@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1 Online 12 Step Recovery AA Newcomer Open Share,Tuesday,7:00 pm,https://zoom.com/j/3117908992,PASSWORD IS 13 IF REQUIRED,"Audio,Discussion,Open,Video",online12steprecovery.com@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
100 Men And Women Alcoholics Anonymous Meeting,Tuesday,7:00 pm,https://us02web.zoom.us/j/88906940447,https://us02web.zoom.us/j/88906940447,"Audio,Big Book,Closed,Discussion,Video",onehundredmenandwomen@hotmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
12&12 (D26) #117125,Tuesday,7:00 pm,https://us02web.zoom.us/j/3084433008?pwd=k1fnd0dgq0tequxsme91nwzcmmsrqt09,Zoom Passcode: K868CH,"Audio,Closed,Telephone",group12an12@gmail.com,1301715859230844330080066740,19:00:00,0 days 19:00:00.000000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
A New Wave Young Peoples Group,Tuesday,7:00 pm,https://us02web.zoom.us/j/88070968006,"This is an open meeting for all young people, that means young in age OR young at heart.A New Wave Young People's group meets from 8-9pm EST and we welcome all and any who want to attend that have a desire to stop drinking. This group is based out of Cape Cod but is open to people from anywhere in the world to attend. The schedule goes like this: Monday-Friday As Bill Sees it, Saturday- Speaker Meeting, Sundays- Small Reading from the Big Book. The meeting does not close at 9 pm, it is followed by an after party and will remain open until all members that would like to share have had the opportunity to do so. Please join us :).  No passcode required, waiting room enabled.","Big Book,Discussion,LGBTQIAA+,Open,Speaker,Video,Young People",Anewwaveypg@gmail.com,,19:00:00,0 days 19:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"A Vision for You, Pacific",Tuesday,7:00 pm,https://us02web.zoom.us/j/5787053569,"Public Email Contact, if any: psims4u@gmail.com","Audio,Open,Video",psims4u@gmail.com,"2066834947,,5787053569#",19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Big Book Cover-to-Cover,Tuesday,7:00 pm,,Phone Number 351-888-7365,"Audio,Big Book,Discussion,Open,Telephone",sobrietysunset@gmail.com,3518887365,19:00:00,0 days 19:00:00.000000000,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AA Serenity Begins Here,Tuesday,7:00 pm,https://www.zoom.us/j/7974534774,www.aaserenitybeginshere.com,"Audio,Open,Video",aaserenitybeginshere@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Women's Carry This Message Candlelight Meeting,Tuesday,7:00 pm,https://us02web.zoom.us/j/8862223191,Password: &>PG89&lt;bB!,"Open,Video,Women",aacarrythismessage@gmail.com,,19:00:00,0 days 19:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA-Alive,Tuesday,7:00 pm,http://www.aa-alive.net/,Please note:  We do not verify attendance at meetings,"Chat,Discussion,Open,Steps / Traditions",Info@aa-alive.org,,19:00:00,0 days 19:00:00.000000000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
"Another Chance Online - Port Charlotte, FL",Tuesday,7:00 pm,http://www.anotherchance.online,Friday: Open Discussion,"Audio,Open,Video",jongeorge2000@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Bill's 11th Step Meditation,Tuesday,7:00 pm,https://us02web.zoom.us/j/5013123823,"Zoom Passcode, if any: 11thStep","Audio,Open,Video",BillsDriveThru@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
BOYZ II MEN,Tuesday,7:00 pm,https://us04web.zoom.us/j/594937824,"Zoom Passcode, if any: 291266","Audio,Big Book,Discussion,Men,Open,Video",aaboyziimenaa@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Clifton-aholics Bigbook Round Robin,Tuesday,7:00 pm,https://zoom.com.cn/j/81190683556,"Zoom Passcode, if any: bigbook","Audio,Big Book,Discussion,Open,Video",bigbooktuesday@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Crazy Monkey AA Group,Tuesday,7:00 pm,https://zoom.us/j/87594927269,"Meeting Access Code, bahalana","Discussion,Open,Video",,,19:00:00,0 days 19:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Dr. Bob's Other Nightmare,Tuesday,7:00 pm,https://us02web.zoom.us/j/88427458473,Meeting ID:  884 2745 8473,"Audio,Closed,Discussion,Secular,Video",aa.wild1s@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Four Corners Group,Tuesday,7:00 pm,https://zoom.us/j/447886036?pwd=mgqrowdwsvpcyjfovzdhrzhfag5udz09,Meeting ID: 447 886 036,"Audio,Open,Video",,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Friends of Bill W. Online,Tuesday,7:00 pm,https://us02web.zoom.us/j/523384257,On-Line Meeting link https://us02web.zoom.us/j/523384257,"Audio,Closed,Discussion,Speaker,Video",friendsofbillonline@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Happy Destiny Big Book Study Group,Tuesday,7:00 pm,https://us02web.zoom.us/j/762458633?pwd=yllmwuqwrggvd1lwadnwk0nbegzwut09,"Public Email Contact, if any: AAHappyDestinyGroup@gmail.com","Big Book,Closed,Video",AAHappyDestinyGroup@gmail.com,,19:00:00,0 days 19:00:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Hero AA Zen Zone,Tuesday,7:00 pm,https://us02web.zoom.us/j/7725404263,"Zoom Passcode, if any: 123123","Audio,Big Book,Open,Speaker,Telephone,Video",,7052421130,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Indiana Friendly Group,Tuesday,7:00 pm,https://us02web.zoom.us/w/437802538,"Public Phone Number, if any: 724-422-7197","Audio,Big Book,Discussion,Open,Telephone,Video",indianafriendlygroup@gmail.com,"7244227197,,86091801381#",19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
